@relation 'MusicMoods-weka.filters.unsupervised.attribute.Reorder-Rlast-first-weka.filters.unsupervised.attribute.Remove-R2,4-weka.filters.unsupervised.attribute.Remove-R6-7-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R7'

@attribute track_mode_confidence numeric
@attribute track_key_confidence numeric
@attribute track_time_signature_confidence numeric
@attribute track_time_signature numeric
@attribute track_tempo_confidence numeric
@attribute track_end_of_fade_in numeric
@attribute duration_ms numeric
@attribute tempo numeric
@attribute valence numeric
@attribute liveness numeric
@attribute instrumentalness numeric
@attribute acousticness numeric
@attribute speechiness numeric
@attribute mode numeric
@attribute loudness numeric
@attribute key numeric
@attribute energy numeric
@attribute danceability numeric
@attribute mood {0,1}

@data
0.538,0.535,0.231,4,0.186,0.12204,192173,75.023,0.764,0.126,0,0.0128,0.054,0,-2.867,11,0.922,0.524,1
0.607,0.687,0.986,4,0.976,2.51937,210827,127.043,0.79,0.21,0.000059,0.266,0.0347,1,-4.657,4,0.851,0.713,1
0.6,0.679,0.928,4,0.128,0,427800,78.223,0.593,0.737,0.0204,0.261,0.067,1,-9.325,1,0.657,0.655,0
0.733,0.84,0.533,3,0.041,2.4381,257227,177.619,0.113,0.109,0.00353,0.96,0.039,1,-15.737,1,0.0884,0.189,0
0.514,0.386,1,4,0.415,0.17456,250267,112.925,0.147,0.0859,0.000953,0.389,0.0366,1,-13.116,0,0.221,0.821,0
0.726,0.841,0.968,4,0.401,0.3307,285653,104.98,0.146,0.0972,0,0.023,0.0314,1,-5.146,7,0.814,0.546,0
0.383,0.512,0.657,4,0.688,0,162573,116.683,0.152,0.629,0.0607,0.0448,0.129,0,-7.108,11,0.927,0.539,1
0.307,0.15,0.996,4,0.886,0.26091,441413,130.022,0.8,0.877,0.327,0.0716,0.0415,1,-8.125,7,0.953,0.614,1
0.07,0.247,0.869,4,0.786,0.37714,172733,163.825,0.922,0.0629,0.0253,0.0237,0.105,0,-5.183,4,0.96,0.847,1
0.614,0.686,0.575,4,0.787,0.13714,91227,113.784,0.935,0.206,0,0.707,0.0984,1,-13.165,5,0.524,0.693,1
0.353,0.307,1,4,0.344,0.12884,229653,100.499,0.708,0.162,0,0.00198,0.0313,1,-9.188,7,0.618,0.679,0
0.192,0.292,1,4,0.833,3.58168,188600,142.002,0.538,0.356,0.802,0.000193,0.0603,0,-5.647,9,0.999,0.519,1
0.594,0.418,1,4,0.019,0,205147,117.796,0.156,0.103,0.597,0.987,0.0376,1,-19.446,4,0.0528,0.468,0
0.5,0.606,1,4,0.824,0.34104,117453,124.63,0.452,0.216,0,0.0518,0.0851,1,-2.321,0,0.993,0.407,1
0.232,0.231,1,4,0.942,0.23796,255840,123.978,0.85,0.0801,0.232,0.00181,0.0401,0,-7.678,4,0.97,0.561,1
0.672,0.515,0.701,4,0.451,3.22757,236907,114.67,0.204,0.0705,0.00128,0.973,0.0298,0,-11.331,5,0.189,0.525,0
0.513,0.569,1,4,0.845,2.6819,184453,122.007,0.967,0.0899,0.01,0.0289,0.0359,0,-8.648,4,0.769,0.85,1
0.339,0.395,0.955,4,0.292,0,323467,98.058,0.165,0.448,0.778,0.000022,0.0977,0,-4.61,10,0.97,0.472,1
0.565,0.742,0.971,4,0.323,0.2439,234933,164.131,0.568,0.382,0,0.0112,0.0694,1,-4.613,3,0.908,0.371,0
0.55,0.63,0.938,4,0.185,0.37723,119813,81.208,0.713,0.115,0,0.783,0.0278,0,-10.487,1,0.351,0.483,0
0.633,0.738,0.92,3,0.702,2.41488,307267,137.922,0.533,0.516,0.0074,0.392,0.0596,0,-11.371,6,0.69,0.489,0
0.518,1,1,4,0.332,0.19274,137080,169.695,0.792,0.105,0,0.0423,0.063,1,-2.966,4,0.957,0.335,1
0.746,0.83,0.992,4,0.176,2.33361,278680,115.855,0.132,0.101,0.000178,0.277,0.0285,1,-9.757,6,0.308,0.551,0
0.553,0.671,1,4,0.855,0.46435,204293,126.038,0.832,0.317,0.0183,0.00949,0.0952,1,-5.975,10,0.959,0.596,1
0.83,0.802,0.638,4,0.022,0.5781,281600,76.82,0.102,0.266,0,0.869,0.062,1,-14.173,5,0.112,0.325,0
0.299,0.569,1,4,0.882,0,170853,127.698,0.779,0.129,0.848,0.145,0.0452,1,-6.38,0,0.912,0.737,1
0.654,0.599,0.972,4,0.285,0,464333,79.3,0.625,0.985,0.000862,0.516,0.422,0,-8.745,11,0.606,0.658,1
0.617,0.569,0.934,4,0.798,2.00272,196827,109.043,0.266,0.106,0.000036,0.884,0.028,0,-10.193,9,0.379,0.59,0
0.636,0.613,1,4,0.811,0.09587,218413,108.116,0.887,0.0987,0,0.0693,0.12,0,-4.472,5,0.833,0.827,1
0.479,0.482,1,4,0.903,0.49011,242773,108.148,0.967,0.29,0.000573,0.111,0.0347,1,-9.405,1,0.893,0.766,1
0.328,0.106,0.682,4,0.454,0,105505,123.904,0.3,0.0761,0.834,0.64,0.272,0,-16.222,10,0.319,0.696,1
0.677,0.782,1,4,0.951,0.38884,200693,125.992,0.794,0.376,0.000865,0.00379,0.0453,0,-4.796,6,0.78,0.694,1
0.823,0.561,1,4,0.339,2.77478,242560,98.016,0.752,0.217,0,0.183,0.108,1,-3.892,1,0.837,0.751,1
0.509,0.107,1,4,0.885,0.11692,302960,127.026,0.41,0.224,0.000142,0.0774,0.0846,1,-2.246,7,0.736,0.755,1
0.762,0.848,0.845,3,0.374,0,323680,141.855,0.227,0.13,0,0.101,0.0273,0,-6.835,4,0.622,0.479,0
0.496,0.302,1,4,0.194,0,383000,89.66,0.096,0.163,0.749,0.0431,0.0558,0,-7.856,6,0.788,0.256,1
0.077,0.218,1,4,0.905,0,205600,117.987,0.875,0.0453,0.000455,0.0194,0.253,0,-5.48,6,0.692,0.94,1
0.658,0.48,0.919,4,0.088,2.71673,255080,89.033,0.373,0.085,0.000038,0.877,0.0294,1,-6.976,7,0.594,0.62,0
0.348,0.294,1,4,0.833,0.09991,104560,92.894,0.313,0.0993,0.0338,0.00336,0.212,1,-11.799,0,0.329,0.885,1
0.532,0.5,0.952,4,0.041,0.22073,426440,134.754,0.0532,0.66,0.000006,0.863,0.0395,1,-7.766,0,0.465,0.368,0
0.546,0.683,0.905,4,0.808,0,341587,140.001,0.814,0.0692,0.764,0.0103,0.0812,0,-5.567,11,0.845,0.852,1
0.505,0.555,0.94,4,0.293,0.2902,231853,130.029,0.555,0.777,0,0.22,0.0756,0,-5.331,5,0.708,0.725,0
0.538,0.661,1,4,0.958,0.12177,230733,125.993,0.464,0.0555,0.00156,0.0077,0.163,0,-5.547,10,0.666,0.888,1
0.725,0.844,0.984,4,0.403,0.46141,195067,181.191,0.595,0.334,0.00182,0.00495,0.0469,1,-3.928,1,0.928,0.384,1
0.52,0.518,0.818,4,0.225,0,230800,77.064,0.443,0.143,0,0.717,0.32,1,-10.042,1,0.412,0.572,0
0.644,0.403,0.909,3,0.188,0.37175,320333,151.804,0.0635,0.133,0.000007,0.0719,0.037,0,-5.445,6,0.69,0.214,0
0.741,0.869,0.999,4,0.769,3.70939,307813,174.02,0.533,0.194,0.874,0.000127,0.0661,1,-5.481,1,0.96,0.442,1
0.653,0.785,0.979,4,0.608,0.37152,144747,101.843,0.847,0.292,0.0012,0.833,0.0336,1,-8.502,0,0.75,0.559,1
0.441,0.506,1,4,0.439,0.22095,249933,162.015,0.487,0.137,0,0.243,0.179,0,-5.06,6,0.87,0.787,1
0.393,0.339,1,4,1,0,165019,140.257,0.974,0.078,0.0215,0.0142,0.0327,1,-5.217,0,0.836,0.611,0
0.935,1,0.969,4,0.738,0.1517,293733,129.994,0.181,0.116,0.00159,0.00104,0.0374,1,-7.102,10,0.733,0.575,0
0.595,0.637,0.982,3,0.028,4.23184,291347,84.029,0.128,0.136,0.000685,0.873,0.0366,0,-8.83,0,0.455,0.238,0
0.364,0.379,1,4,0.955,0,221952,122.947,0.57,0.122,0.000389,0.00891,0.0528,1,-4.542,1,0.877,0.832,1
0.602,0.644,1,4,0.8,0.22381,172600,131.261,0.791,0.246,0,0.36,0.031,1,-9.707,7,0.675,0.549,1
0.69,0.699,0.793,4,0.172,3.25079,334080,142.523,0.164,0.117,0.000649,0.964,0.0412,1,-18.97,0,0.118,0.305,0
0.297,0.309,1,4,0.96,0.27873,251040,117.741,0.582,0.108,0.000019,0.195,0.0384,0,-8.816,10,0.834,0.719,1
0.321,0.016,0.921,4,0.932,0.27279,518741,129.998,0.431,0.622,0.839,0.000295,0.0411,0,-8.069,10,0.778,0.663,1
0.644,0.728,1,4,0.806,0.70236,185280,113.996,0.616,0.0821,0.000244,0.0784,0.0392,0,-12.04,5,0.432,0.765,1
0.637,0.556,1,4,0.817,0.31918,139867,149.999,0.517,0.393,0.000018,0.198,0.276,1,-4.292,2,0.99,0.641,1
0.401,0.173,1,4,0.875,0.07519,246586,97.028,0.527,0.0595,0.0703,0.275,0.0228,0,-6.297,2,0.728,0.628,0
0.658,0.668,0.982,4,0.682,0.13179,257133,104.862,0.317,0.0741,0.000799,0.665,0.0285,1,-8.119,8,0.672,0.532,0
0.824,1,0.844,4,0.405,0.40658,211600,80.167,0.374,0.347,0.000007,0.553,0.0311,1,-5.132,5,0.662,0.544,0
0.619,0.709,0.973,4,0.231,0,161507,83.989,0.831,0.346,0.000141,0.0293,0.0795,0,-7.41,5,0.667,0.417,1
0.219,0.015,0.782,4,0.689,0.13234,206540,151.966,0.187,0.062,0.0425,0.432,0.0915,0,-10.496,6,0.574,0.584,0
0.328,0.115,1,4,0.553,0.22073,244507,123.518,0.37,0.0921,0,0.311,0.0418,1,-6.326,2,0.604,0.504,0
0.652,0.553,1,4,0.626,0.11066,268840,122.031,0.425,0.161,0,0.0639,0.056,0,-5.075,10,0.87,0.556,1
0.649,0.671,1,3,0.46,0.33143,258587,177.592,0.189,0.104,0,0.000962,0.0364,1,-6.301,0,0.76,0.311,0
0.446,0.318,1,4,0.854,0.33696,178973,137.955,0.569,0.0763,0.000048,0.159,0.206,1,-4.923,4,0.659,0.768,1
0.406,0.185,0.84,4,0.612,0.26757,227285,93.117,0.532,0.0744,0,0.0107,0.322,1,-4.161,8,0.863,0.551,1
0.726,0.979,0.982,4,0.198,3.39592,253413,80.289,0.574,0.0967,0.00139,0.00327,0.0263,1,-9.362,5,0.593,0.562,0
0.744,0.941,0.936,4,0.058,0.16893,297387,110.081,0.106,0.0812,0.258,0.000241,0.0584,0,-5.145,9,0.873,0.488,0
0.33,0.378,1,4,0.517,0.3746,207027,94.911,0.797,0.136,0.000032,0.173,0.0501,1,-3.311,9,0.896,0.758,0
0.22,0.011,1,4,0.851,2.57161,234400,127.489,0.788,0.389,0.0187,0.000426,0.0374,1,-5.079,0,0.679,0.739,1
0.533,0.49,1,4,0.733,0.43551,234360,152.005,0.77,0.0949,0,0.00159,0.0796,1,-4.278,0,0.95,0.63,1
0.437,0.478,0.818,4,0.319,0.24376,226387,167.237,0.308,0.195,0,0.000319,0.104,0,-5.021,8,0.829,0.357,0
0.59,0.724,0.955,4,0.334,0.28268,301827,135.748,0.223,0.117,0,0.017,0.0298,1,-9.947,9,0.523,0.471,0
0.606,0.653,0.522,4,0.434,0,315200,152.051,0.256,0.22,0.139,0.00836,0.0762,0,-7.516,11,0.96,0.546,1
0.549,0.393,0.813,4,0.171,0.37107,216360,82.384,0.242,0.125,0.0102,0.925,0.0271,0,-11.366,8,0.255,0.513,0
0.668,0.497,1,4,0.204,0.19179,229933,166.935,0.615,0.211,0.000118,0.00211,0.0414,1,-10.879,2,0.768,0.275,1
0.533,0.265,0.99,4,0.535,0,296658,119.921,0.284,0.689,0,0.153,0.0308,0,-6.752,0,0.633,0.576,1
0.307,0,1,4,0.666,0,444373,121.259,0.849,0.283,0.000116,0.335,0.0585,0,-6.243,10,0.707,0.862,1
0.588,0.741,1,4,0.021,0.19288,169667,164.71,0.473,0.104,0.000801,0.000301,0.033,0,-8.01,10,0.647,0.383,1
0.717,0.723,0.96,4,0.053,4.8878,380213,169.975,0.224,0.0725,0.0565,0.457,0.032,1,-10.031,7,0.546,0.328,0
0.635,0.609,0.209,3,0.366,0,247160,134.983,0.234,0.14,0.00332,0.694,0.0302,0,-9.853,0,0.436,0.438,0
0.414,0.194,1,4,0.426,0,262667,109.97,0.588,0.125,0,0.00895,0.0673,0,-3.929,2,0.744,0.728,1
0.498,0.534,1,4,0.586,0.9907,250997,150.039,0.78,0.0716,0.759,0.0122,0.0319,1,-6.225,9,0.725,0.622,0
0.563,0.842,0.957,4,0.921,0,197591,127.83,0.901,0.0615,0,0.119,0.0358,1,-7.396,3,0.88,0.678,1
0.589,0.473,0.533,4,0.81,0,214187,125.936,0.404,0.114,0.000002,0.03,0.0523,0,-4.307,0,0.813,0.726,1
0.562,0.535,0.907,4,0.482,0,224400,93.896,0.323,0.16,0.000004,0.042,0.359,1,-5.048,7,0.577,0.593,1
0.658,0.674,0.992,4,0.279,0.22653,247453,160.075,0.392,0.207,0.000002,0.501,0.0247,1,-9.359,9,0.51,0.436,0
0.124,0.327,1,4,0.875,0.53397,205961,123.29,0.967,0.145,0,0.43,0.0318,1,-4.636,6,0.974,0.735,1
0.638,0.698,0.609,4,0.177,2.07819,218427,102.158,0.08,0.0875,0.00625,0.924,0.0343,1,-11.625,7,0.171,0.386,0
0.304,0.371,1,4,0.56,0,250800,100.302,0.882,0.693,0.848,0.119,0.17,1,-7.549,6,0.896,0.903,1
0.668,0.62,0.996,4,0.377,2.29878,218333,140.956,0.186,0.0917,0.000008,0.00576,0.0337,1,-5.675,6,0.611,0.489,0
0.623,0.497,0.667,4,0.255,0.09855,264400,80.653,0.189,0.148,0,0.301,0.0379,0,-8.526,11,0.58,0.21,0
0.125,0,1,4,0.425,0.12721,204560,173.917,0.375,0.34,0,0.258,0.131,1,-2.758,10,0.712,0.664,1
0.65,0.582,1,3,0.415,0,268827,153.435,0.301,0.141,0.000059,0.00313,0.0407,0,-6.886,7,0.786,0.419,0
0.486,0.051,0.988,4,0.712,0.17429,198720,137.898,0.396,0.383,0.00358,0.00406,0.0948,1,-3.457,0,0.96,0.48,1
0.664,0.445,0.672,3,0.618,0,174507,131.032,0.345,0.0875,0.000003,0.831,0.0293,1,-9.614,10,0.187,0.593,0
0.642,0.536,1,4,0.445,0,229113,95.023,0.712,0.334,0.00982,0.11,0.0373,0,-6.408,1,0.907,0.704,1
0.768,0.727,1,4,0.298,0,192800,153.745,0.227,0.0901,0.939,0.85,0.0344,1,-15.257,7,0.24,0.244,0
0.544,0.289,0.845,3,0.406,0,561240,123.009,0.0944,0.219,0.354,0.0145,0.0373,1,-5.211,8,0.774,0.449,0
0.618,0.278,0.669,3,0.016,0.22776,270213,195.667,0.214,0.121,0.000054,0.0119,0.0346,1,-5.804,7,0.477,0.241,0
0.319,0.454,1,4,0.953,0.84177,217093,126.61,0.964,0.0567,0.00435,0.00319,0.0333,0,-3.646,8,0.938,0.658,1
0.619,0.423,0.737,4,0.213,0.21011,173473,79.32,0.567,0.109,0.00073,0.837,0.0328,0,-8.766,9,0.391,0.711,0
0.26,0,0.959,3,0.696,0,270733,114.296,0.176,0.26,0.0774,0.00767,0.0454,1,-4.006,7,0.722,0.447,0
0.595,0.493,0.524,3,0.037,2.67029,156840,90.208,0.267,0.13,0.105,0.604,0.0371,1,-12.166,5,0.156,0.39,0
0.515,0.182,0.786,4,0.948,0.27995,285427,127.002,0.825,0.0785,0.00152,0.0173,0.0369,0,-6.87,6,0.876,0.74,1
0.322,0.102,1,4,0.711,0.36567,236080,125.019,0.69,0.403,0,0.0982,0.137,0,-4.2,10,0.806,0.781,1
0.519,0.421,0.761,4,0.843,0.55732,197867,136.993,0.636,0.0577,0.00003,0.014,0.0492,1,-4.167,7,0.729,0.818,1
0.613,0.556,1,4,0.176,0.24408,310760,173.834,0.243,0.179,0,0.0376,0.0293,1,-8.734,0,0.444,0.548,0
0.562,0.394,1,4,0.261,4.70204,184440,99.616,0.872,0.376,0,0.685,0.0833,0,-9.536,9,0.629,0.617,1
0.677,0.774,1,4,0.833,0,187857,116.018,0.624,0.149,0.000001,0.216,0.0681,1,-4.078,6,0.822,0.673,1
0.604,0.491,1,4,0.834,0.3605,208147,99.008,0.881,0.0418,0.000034,0.0982,0.168,0,-4.124,10,0.922,0.778,1
0.433,0.686,0.864,4,0.622,4.11574,241395,118.627,0.136,0.195,0.0818,0.835,0.0365,1,-10.458,7,0.469,0.336,1
0.582,0.569,0.979,4,0.806,0.06063,183427,118.037,0.385,0.097,0.000003,0.68,0.0295,1,-11.001,4,0.396,0.538,0
0.553,0.585,1,4,0.964,0.36045,285360,102.7,0.677,0.132,0.853,0.019,0.092,0,-17.146,10,0.681,0.817,1
0.872,1,1,4,0.277,0.18649,148520,87.498,0.971,0.0753,0.000646,0.154,0.0376,1,-4.811,8,0.894,0.745,1
0.617,0.708,0.9,4,0.913,0.37732,238520,118.013,0.785,0.0906,0.000491,0.232,0.0752,1,-5.081,0,0.949,0.738,1
0.234,0,0.98,3,0.389,0.17986,194200,133.828,0.224,0.229,0,0.0378,0.03,0,-7.808,4,0.47,0.508,0
0.669,0.533,1,4,0.321,0,260613,164.411,0.713,0.669,0,0.101,0.0691,1,-6.477,1,0.849,0.576,1
0.352,0.308,1,4,0.846,2.15365,263053,126.008,0.65,0.325,0.111,0.00779,0.0274,0,-7.469,8,0.789,0.753,1
0.461,0.212,0.998,3,0.474,0.15546,426400,120.049,0.226,0.114,0.000034,0.916,0.0376,0,-12.02,6,0.362,0.608,0
0.453,0.641,0.946,4,0.5,0.07519,223373,180.031,0.288,0.261,0.000042,0.0216,0.11,1,-6.145,5,0.979,0.497,1
0.57,0.564,1,4,0.328,0.49624,226400,127.926,0.589,0.0842,0.00621,0.065,0.0733,0,-5.373,5,0.795,0.632,1
0.511,0.446,0.994,3,0.36,0.238,258093,151.835,0.213,0.0716,0.000575,0.0646,0.0306,0,-9.152,6,0.536,0.442,0
0.407,0.337,1,4,0.734,0,177440,154.011,0.961,0.151,0.000394,0.0658,0.104,0,-3.709,5,0.897,0.766,1
0.333,0.404,1,4,0.456,0.08132,221099,177.152,0.532,0.0545,0.000043,0.00771,0.0473,1,-3.905,7,0.934,0.679,1
0.456,0.402,1,4,0.64,0.19193,213307,104.57,0.453,0.0793,0,0.00581,0.0383,1,-4.037,6,0.869,0.539,0
0.551,0.504,0.856,4,0.604,4.1912,292453,115.001,0.372,0.359,0.462,0.000036,0.061,0,-6.959,5,0.888,0.58,1
0.388,0.603,0.02,4,0.269,0.53918,264600,96.38,0.0347,0.128,0.951,0.974,0.0324,1,-21.02,3,0.0413,0.326,0
0.429,0.381,1,3,0.076,2.2059,198733,94.621,0.368,0.247,0.000351,0.000936,0.044,1,-6.407,4,0.794,0.23,0
0.514,0.629,0.888,4,0.612,0,569080,118.62,0.477,0.294,0.000148,0.0724,0.0924,1,-9.494,1,0.519,0.796,1
0.478,0.518,0.998,4,0.739,0.20463,310920,110.107,0.262,0.256,0.175,0.22,0.0311,0,-6.804,0,0.73,0.482,0
0.437,0.592,0.37,4,0.013,0.41206,188507,75.247,0.0345,0.109,0.75,0.945,0.0419,0,-31.462,6,0.0264,0.111,0
0.306,0.353,0.25,5,0.224,4.98649,92333,120.871,0.253,0.114,0,0.869,0.0567,1,-21.523,1,0.0216,0.459,0
0.679,0.557,0.984,4,0.163,4.76009,296067,123.157,0.121,0.092,0.0485,0.422,0.0283,0,-8.485,11,0.412,0.415,0
0.026,0,0.154,3,0.139,0.68277,188893,86.922,0.15,0.0988,0.907,0.98,0.0437,1,-19.447,1,0.143,0.261,0
0.481,0.634,0.998,4,0.259,0.08717,250133,98.22,0.0728,0.0915,0.000056,0.46,0.0255,1,-7.783,0,0.406,0.547,0
0.486,0.423,0.743,4,0.111,0.34834,177987,103.327,0.41,0.292,0,0.462,0.0295,1,-6.905,9,0.547,0.317,0
0.652,0.643,1,4,0.941,0.5166,340133,130.716,0.903,0.0571,0.000172,0.0278,0.0554,1,-8.085,2,0.607,0.819,1
0.353,0.126,0.976,4,0.889,0.14549,171067,126.152,0.473,0.258,0,0.0123,0.135,0,-2.259,1,0.9,0.454,1
0.419,0.404,1,4,0.391,0,261280,148.871,0.37,0.124,0,0.207,0.188,0,-5.223,6,0.701,0.81,1
0.247,0,1,4,0.668,0.17986,196067,137.924,0.448,0.111,0.392,0.654,0.0311,0,-10.993,10,0.472,0.656,0
0.589,0.402,0.851,4,0.278,0.1742,216200,140.88,0.26,0.0972,0,0.921,0.0297,1,-9.24,7,0.312,0.362,0
0.487,0.578,1,4,0.916,0.31959,414000,117.988,0.0363,0.103,0.951,0.00542,0.0414,0,-8.169,10,0.535,0.631,1
0.612,0.988,0.781,4,0.057,0.2385,355667,141.62,0.13,0.0972,0.000006,0.698,0.0289,1,-10.096,2,0.243,0.275,0
0.409,0.332,1,4,0.891,0.1751,181027,108.485,0.893,0.109,0.000001,0.216,0.0337,1,-12.078,9,0.723,0.63,1
0.548,0.565,0.886,4,0.859,3.01859,138987,147.531,0.349,0.371,0.0112,0.0177,0.0399,1,-7.647,7,0.835,0.433,0
0.411,0.479,1,4,0.951,0.22626,207547,130.034,0.875,0.0929,0.00113,0.0687,0.158,1,-3.59,2,0.876,0.847,1
0.522,0.443,1,4,0.125,0.08009,172027,77.501,0.788,0.247,0.000015,0.488,0.0498,0,-8.825,6,0.731,0.583,1
0.516,0.318,0.838,4,0.242,0.21982,250200,134.719,0.302,0.108,0.0479,0.23,0.03,0,-10.392,0,0.46,0.526,0
0.606,0.641,1,4,0.819,0,136907,159.831,0.314,0.0931,0.567,0.0069,0.132,1,-4.885,1,0.99,0.356,1
0.519,0.425,0.944,4,0.86,0.0815,219000,101.395,0.776,0.474,0,0.0924,0.0394,1,-6.778,7,0.912,0.606,0
0.714,0.626,1,4,0.246,0.14544,242933,154.32,0.165,0.16,0,0.109,0.0303,1,-6.176,6,0.566,0.515,0
0.602,0.512,0.983,4,0.393,0.35991,145827,138.303,0.178,0.117,0.0132,0.769,0.032,1,-15.596,4,0.155,0.561,0
0.562,0.7,1,4,0.548,0.41211,235000,100.501,0.695,0.172,0,0.05,0.0233,1,-9.098,2,0.636,0.64,0
0.483,0.483,0.994,4,0.025,0,464520,160.003,0.205,0.47,0.0296,0.0335,0.128,0,-3.739,10,0.86,0.414,0
0.392,0.004,0.614,4,0.158,0,372533,150.173,0.39,0.121,0.228,0.819,0.0462,1,-18.948,0,0.312,0.242,0
0.505,0.408,1,4,0.859,0,146040,116.514,0.25,0.296,0,0.0176,0.126,1,-10.363,1,0.583,0.698,1
0.96,1,0.917,4,0.897,0,296093,135.995,0.427,0.908,0.0563,0.0175,0.0693,0,-6.129,7,0.99,0.538,1
0.603,0.58,0.979,4,0.539,0,261933,171.94,0.931,0.13,0.000293,0.0459,0.0553,1,-8.059,2,0.499,0.684,0
0.443,0.572,1,4,0.88,0,165027,127.971,0.707,0.192,0.000015,0.0397,0.0375,0,-2.312,8,0.943,0.662,1
0.718,0.659,1,4,0.921,0,128707,112.122,0.96,0.211,0.000003,0.249,0.0615,1,-7.001,11,0.733,0.622,1
0.25,0.251,0.428,3,0.161,0.10943,214013,140.587,0.495,0.134,0.00843,0.00029,0.172,0,-4.507,6,0.933,0.344,1
0.306,0.481,1,4,0.78,0.29596,224333,121.17,0.765,0.549,0.000003,0.00436,0.0918,0,-4.57,6,0.741,0.85,1
0.459,0.392,0.977,4,0.837,0,201760,120.079,0.497,0.0668,0,0.00674,0.0646,0,-3.886,11,0.921,0.481,0
0.263,0.321,1,4,0.761,0.23896,269640,108.071,0.364,0.0883,0,0.00355,0.15,1,-6.692,1,0.695,0.794,1
0.529,0.515,0.916,3,0.338,0,180440,110.96,0.208,0.966,0.000002,0.172,0.0444,0,-9.019,7,0.609,0.563,0
0.254,0.054,1,4,0.848,0.17415,127093,105.289,0.893,0.134,0.00202,0.568,0.0375,0,-6.329,4,0.917,0.661,1
0.582,0.506,0.937,4,0.736,0.14549,170587,134.286,0.52,0.111,0.000474,0.943,0.0375,1,-15.244,2,0.103,0.479,0
0.649,0.478,0.929,4,0.518,0,299693,130.008,0.445,0.165,0.000803,0.777,0.0309,0,-9.786,2,0.38,0.683,0
0.654,0.632,0.68,4,0.357,0.53977,284613,80.4,0.0815,0.117,0,0.224,0.027,0,-7.578,7,0.434,0.382,0
0.584,0.634,0.778,4,0.109,2.15365,232893,78.037,0.383,0.264,0.000001,0.439,0.0256,1,-6.211,2,0.627,0.491,0
0.592,0.786,0.51,5,0.001,0.78435,398080,63.769,0.104,0.125,0.000003,0.923,0.0713,1,-9.931,5,0.218,0.396,0
0.398,0.319,0.59,4,0.821,0.2098,255587,116.651,0.307,0.104,0.000031,0.319,0.028,1,-11.941,8,0.401,0.621,0
0.48,0.21,0.037,3,0.309,0,351587,108.506,0.0546,0.286,0.0494,0.791,0.0282,1,-10.668,9,0.423,0.311,0
0,0,1,4,0.52,0.09873,318133,138.915,0.125,0.0921,0.0587,0.014,0.0299,0,-8.976,0,0.453,0.386,0
0.488,0.581,1,4,0.247,0,158592,100.469,0.891,0.234,0.00682,0.38,0.232,1,-5.568,9,0.728,0.871,1
0.777,0.877,0.951,4,0.482,0.19043,270733,125.335,0.338,0.0999,0.00261,0.551,0.0303,1,-10.445,0,0.25,0.638,0
0.677,0.668,0.845,3,0.2,0.10376,293213,102.535,0.402,0.116,0.00281,0.71,0.0272,1,-12.613,3,0.247,0.404,0
0.817,0.996,0.98,3,0.035,0.44662,129427,178.047,0.287,0.113,0,0.81,0.0374,1,-12.991,3,0.116,0.345,1
0.664,0.575,0.993,3,0.26,6.68154,156667,76.408,0.0419,0.106,0.888,0.902,0.0467,1,-26.83,4,0.0259,0.207,0
0.504,0.606,1,4,0.497,0.24376,282355,130.038,0.422,0.0269,0,0.332,0.0861,1,-11.588,8,0.46,0.444,1
0.248,0.048,0.856,3,0.204,2.26395,352720,92.934,0.232,0.0743,0.000189,0.84,0.0337,0,-12.718,9,0.246,0.198,0
0.834,0.569,0.693,4,0.362,0.23247,230307,109.599,0.114,0.116,0.000086,0.966,0.0337,1,-12.852,3,0.284,0.398,0
0.607,0.332,0.991,4,0.035,2.6761,291147,135.666,0.29,0.0967,0.0425,0.727,0.0332,1,-11.243,7,0.384,0.348,0
0.444,0.234,0.917,4,0.184,0.38082,237027,139.362,0.162,0.11,0.00185,0.647,0.0265,0,-11.586,6,0.279,0.487,0
0.255,0.298,1,4,0.932,5.25351,219240,135.099,0.834,0.347,0,0.123,0.046,1,-3.196,10,0.968,0.666,1
0.799,0.86,0.805,3,0.302,0.29696,254280,93.394,0.457,0.107,0,0.89,0.0354,1,-12.857,3,0.206,0.5,0
0.372,0.193,1,4,0.601,0.60041,108467,120.98,0.628,0.0683,0.00274,0.631,0.0572,1,-7.051,2,0.695,0.631,1
0.259,0.265,0.978,4,0.84,7.70322,340187,122.993,0.378,0.111,0.899,0.00303,0.108,0,-6.543,9,0.884,0.599,1
0.194,0.387,1,4,0.983,0.22018,296533,106.403,0.691,0.0398,0,0.0234,0.0411,0,-5.248,10,0.8,0.881,1
0.482,0.467,1,4,0.247,0.48639,242227,89.171,0.967,0.119,0,0.573,0.0701,1,-4.632,9,0.96,0.691,1
0.682,0.603,0.756,4,0.339,2.42649,214000,128.304,0.169,0.121,0.000048,0.888,0.0399,1,-18.752,8,0.113,0.353,0
0.261,0.529,1,4,0.941,0.22077,412533,108.106,0.608,0.111,0.794,0.0836,0.0401,0,-12.111,8,0.608,0.655,1
0.717,0.864,1,4,0.634,0,236520,106.997,0.385,0.1,0,0.0154,0.0968,0,-3.925,10,0.502,0.797,1
